0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.034903955,0.24231787,-0.26492774,0.24169704,0.6626347,-0.86258906,-0.18861508,-1.1770135,0.6493988,-0.056491517,-0.74502605,0.97750217,1.1301911,0.30646145,-1.2298305,0.27252194,0.35599348,0.39766756,-1.1994512,-0.8817276,-0.38641003,1.3846194,-1.9891696,-0.88772774,-0.06351708,-0.2717966,0.4721239,-0.78560835,-1.4236946,0.21543196,0.13829572,0.5800945,-0.8375078,-0.2747108
-0.38247418,-0.18897215,-0.09892699,0.2928827,0.5300145,-0.8269715,-0.35029393,-0.931954,0.7365071,-0.27472696,-0.34502158,0.42826942,0.8196497,0.14328943,-1.7667558,0.0615453,0.34341696,0.63064975,-1.0272363,-0.3801369,-0.19737978,1.3331441,-2.172644,-0.7815094,0.022844613,-0.31253028,0.49197596,-0.98698235,-1.3725793,0.60219544,-0.17629282,0.5049766,-0.8191927,-0.4236524
-0.14995156,-0.5101902,-0.32126966,0.5975951,0.42792076,-0.7025343,-0.43451208,-0.9691575,0.8137304,-0.04709966,-0.2605608,0.28966814,0.89679116,0.191895,-1.7141135,0.032150935,0.45204577,0.8048794,-0.90590024,-0.31269872,-0.06985104,1.1035063,-2.104458,-1.0563475,-0.059221473,-0.09157885,0.38528386,-1.1120275,-1.2425089,0.5592716,0.11018075,0.6000898,-0.8585012,-0.4186465
-0.17047454,-0.18537372,0.029524721,0.21151945,0.5123261,-0.9865769,-0.47131303,-0.7383367,0.53693545,-0.056181155,-0.35688388,0.35264954,0.7900817,-0.009906475,-1.7958162,0.064146884,0.18947966,0.74103373,-0.8231105,-0.17818877,-0.3085778,1.1451243,-2.516545,-1.2090933,-0.12727039,-0.21065676,0.5531961,-0.94633406,-1.4560176,0.5041032,0.05037365,0.3614064,-0.6838175,-0.33443922
-0.07553273,0.0066646454,-0.2954663,0.14494008,0.5988362,-0.89687234,-0.4525498,-0.7653731,0.63809735,-0.035757706,-0.4594627,0.41201305,0.80123866,0.13285704,-1.7672967,0.19843374,0.15715325,0.49224263,-1.0076185,-0.27804652,-0.22433555,1.0629812,-2.4052055,-1.2459316,-0.062889956,-0.16251126,0.592598,-1.0839484,-1.6115868,0.40357864,0.2697754,0.29415116,-0.6901193,-0.11446991
-0.28687847,0.18685947,-0.40197918,0.46979266,0.39295185,-0.83900744,-0.10011676,-0.8343391,0.6104637,-0.17764878,-0.763344,0.610501,1.2907255,0.23521115,-1.505934,0.1990582,0.33629176,0.28209022,-1.2401413,-0.5204144,0.005596952,1.0615175,-1.9852376,-0.8611789,-0.07435064,-0.14045262,0.28297895,-1.4580432,-1.2912574,0.44674703,0.46672168,0.5439078,-0.49566746,-0.12666088
-0.1610284,-0.012674821,-0.2672842,0.16320372,0.5401595,-0.9617394,-0.20865288,-0.74750835,0.45308423,-0.2720714,-0.4957268,0.32900935,0.6304665,0.22778183,-1.7270571,0.08551514,0.0036106675,0.49240503,-0.7867072,-0.26707116,-0.21090691,1.2618163,-2.3717816,-1.1709024,-0.1500745,-0.1697391,0.4432451,-0.9430541,-1.6330743,0.3690086,0.18829395,0.42260903,-0.6942571,-0.19735804
-0.2911949,-0.13577206,0.19377527,0.37722144,0.530311,-1.1164919,-0.063416325,-0.867091,0.6541761,-0.025262486,-0.38955224,0.6385458,0.8695554,0.11440333,-1.6617718,0.06712741,0.29570815,0.6013133,-0.8192003,-0.056943256,-0.17772295,1.2822878,-2.3245664,-1.1411211,-0.11427033,-0.30815455,0.4459514,-0.816996,-1.3551542,0.6049721,0.2103494,0.42159814,-0.7765768,-0.18317139
-0.19105569,0.0321266,-0.2650962,0.37336758,0.6667633,-0.849908,-0.3230589,-0.7671556,0.66658926,-0.073634006,-0.5989111,0.58478534,0.92947584,0.16999277,-1.4512838,0.12086395,0.3135968,0.5153372,-1.2245609,-0.45156828,-0.18274786,1.1809466,-2.0773084,-0.9284245,0.024213642,-0.20424141,0.56847024,-1.0509546,-1.4347163,0.38035986,0.17731217,0.40510887,-0.7026558,-0.16032119
-0.18985502,-0.2443215,-0.34190118,0.26586008,0.42913416,-1.058877,-0.29671052,-0.87999177,0.60981387,-0.2235849,-0.3900965,0.3794421,0.74445814,0.0049631004,-1.7115109,-0.15403093,0.37504637,0.8079757,-1.1765618,-0.07079642,-0.22901222,1.2086576,-2.1971922,-1.1092862,-0.029010039,0.012737798,0.46679875,-1.1833198,-1.284533,0.48509258,-0.100891955,0.4288031,-0.9109829,-0.24929382
