0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.53848267,-0.7098756,-0.2680053,0.18920402,1.5731443,-1.2255868,-2.0897284,-1.2128793,1.6565098,0.26173887,-1.1950744,1.4643718,0.47454774,-0.53111756,0.01375358,-2.6055694,-2.9355483,2.3128853,-1.5705507,-0.4545016,2.7046013,-2.410407,0.08828263,-2.218775,-0.007040754,1.5035168,-0.36163163,1.6922055,0.046660177,0.64109844,-0.88268554,0.7318514,-1.8875012,-1.1693214
-0.45736405,-0.75755376,-0.3587303,-0.7745371,0.4864017,-1.3021585,-2.9021852,-2.199212,0.72898144,0.6728354,-1.1432493,1.7627507,-0.050404646,-0.62797004,-0.03182382,-2.881236,-1.7968426,2.283659,-1.4290907,-0.6544857,2.8218617,-0.9488946,-1.0242969,-1.6788707,0.041511383,0.252906,0.3982989,0.25279748,1.1623182,0.22817907,-1.1339109,1.3716805,-0.49863502,-0.55971223
-1.3225164,-0.75064653,0.26694378,-0.67761105,0.29209712,-1.8008293,-1.6439863,-1.7190081,0.7012958,0.25630742,-0.55862737,1.8473397,-0.65895116,-0.49105448,-0.29150185,-2.152736,-3.258276,1.6397899,-0.4813195,-0.66901034,2.3778646,-1.1814669,-0.24712308,-1.8524768,0.54132944,0.017206814,0.9045931,0.553599,1.458058,-0.5672142,-1.5147927,0.5811374,-0.22507668,-0.9574793
0.22570257,0.21828021,-0.53600454,0.68843895,-0.7199312,-2.0049517,-2.186039,-0.9603572,1.7853582,1.7056682,-1.0505143,2.7549264,0.36182752,0.2955439,0.3535241,-1.0039067,-2.6440985,1.2633345,-0.98258287,-1.1433212,2.7429874,-1.6263174,-0.6902557,-1.8014942,-0.30633488,-0.24657919,0.29746658,-0.40637964,-0.3026595,-1.13107,-0.7964445,0.37978804,0.52729595,0.7346169
0.15615603,0.57534164,-0.31099772,-0.30980125,-1.3439076,-1.6401323,-2.1112247,-1.7657851,1.4518329,2.1811042,-0.30988294,2.9056432,0.38659006,-0.12736353,0.47274047,-1.9389669,-1.4848616,0.16010708,-0.08291072,-0.9764736,1.7785935,-1.8934385,-0.48729193,-2.9960709,0.06242802,0.7467052,0.90425825,1.0393908,-0.03457436,-0.11766522,-1.4004837,0.73889905,0.16659752,0.9625602
0.16732836,-0.14595844,-1.9103644,0.69166136,0.8568319,-1.94771,-2.6716626,-0.5258638,0.5057726,0.3033994,1.3177034,2.796824,-0.9496949,-1.3181133,-0.33997017,-1.6624917,-1.5743885,1.0540304,-0.7179853,-0.80994725,3.0354717,-1.3595943,-0.721309,-1.9174455,0.027335878,0.592944,0.96039087,0.5881419,-0.28859425,-0.93754435,-0.90178514,0.17982589,0.15279253,-0.38679054
-0.05627383,1.0301538,0.3669115,-0.39295253,-0.09431217,-1.3956417,-2.9206939,-1.6609144,0.6798616,0.8922416,-0.3263017,2.0987399,-0.72831714,0.57244164,-1.0941603,-2.4050763,-1.0034909,1.7441952,-0.54055,-1.4940943,2.9841259,-2.098806,-0.40763995,-0.37171772,-0.6081093,0.2695653,0.5514415,-0.79986304,1.6625793,-0.8397322,-1.1462166,-0.31512257,-0.5576434,-0.19447637
0.45932794,-0.1746495,0.26576322,-0.6935786,0.12229978,-2.249139,-2.400846,-2.3755558,0.65545785,0.70167583,-0.7441493,2.090626,-0.08397718,-0.4268738,0.24492025,-2.3322396,-2.0604885,1.7001362,-0.12232172,-0.88887477,1.6643256,-0.58435607,-0.9027968,-2.037447,0.6965068,0.70345986,0.7812085,0.68987066,0.07843855,0.1790833,-0.83286256,0.409604,0.83102924,-1.3458626
-0.18687111,0.8260405,0.03051995,0.22592884,-0.29393607,-1.6620833,-3.2296329,-1.9469135,0.5905178,1.5042149,-1.7846681,2.0709856,0.468657,-0.37491336,0.70969254,-0.39152083,-1.7612675,-0.54208153,-1.2931253,-0.41379964,1.2708712,-0.5550951,-1.039138,-0.9797307,0.00070821366,1.4167593,0.810606,-1.2549789,0.63494885,-0.5794722,-0.39625987,-0.14829025,-0.80210257,0.21551892
-0.015303082,-2.1107378,-0.2003487,1.6928073,0.78083956,-2.4044788,-1.2444719,-0.13498747,-0.5443947,1.5446757,-0.85179484,2.3853905,0.8419398,-0.39123362,0.8771729,-0.6536822,-2.1505632,2.0780282,-1.3585025,-0.9423277,0.79932743,0.68801844,-3.0733662,-2.02734,0.9533498,-0.710692,1.1687341,-0.29213768,-1.6277497,-0.05779009,-1.0268571,0.20794517,1.4807093,-0.5715041
